Wind speed,Linear,Nonlinear,IMF1+IMF2,Linear_Subseries,Nonlinear(t-1),Nonlinear(t-2),Nonlinear(t-3),Nonlinear(t-4),Linear_Pred,Nonlinear_Pred,y(t-1),y(t-2),y(t-3),y(t-4),Linear_Subseries_Pred
13.080 ,13.214 ,-0.135 ,-0.230 ,13.310 ,-0.011 ,0.112 ,-0.003 ,-0.120 ,13.230 ,-0.110 ,13.486 ,13.985 ,14.212 ,14.407 ,13.312 
13.190 ,13.050 ,0.144 ,0.144 ,13.050 ,-0.135 ,-0.011 ,0.112 ,-0.003 ,13.117 ,0.136 ,13.080 ,13.486 ,13.985 ,14.212 ,13.061 
12.820 ,12.852 ,-0.037 ,-0.016 ,12.831 ,0.144 ,-0.135 ,-0.011 ,0.112 ,12.931 ,-0.003 ,13.193 ,13.080 ,13.486 ,13.985 ,12.826 
12.640 ,12.620 ,0.016 ,0.001 ,12.635 ,-0.037 ,0.144 ,-0.135 ,-0.011 ,12.570 ,-0.023 ,12.815 ,13.193 ,13.080 ,13.486 ,12.660 
12.390 ,12.411 ,-0.023 ,-0.011 ,12.399 ,0.016 ,-0.037 ,0.144 ,-0.135 ,12.517 ,-0.047 ,12.636 ,12.815 ,13.193 ,13.080 ,12.439 
12.100 ,12.160 ,-0.059 ,-0.020 ,12.120 ,-0.023 ,0.016 ,-0.037 ,0.144 ,12.255 ,0.021 ,12.388 ,12.636 ,12.815 ,13.193 ,12.082 
11.930 ,11.762 ,0.172 ,0.118 ,11.816 ,-0.059 ,-0.023 ,0.016 ,-0.037 ,11.850 ,0.144 ,12.101 ,12.388 ,12.636 ,12.815 ,11.830 
11.230 ,11.329 ,-0.103 ,-0.290 ,11.516 ,0.172 ,-0.059 ,-0.023 ,0.016 ,11.346 ,-0.132 ,11.934 ,12.101 ,12.388 ,12.636 ,11.499 
11.060 ,11.127 ,-0.066 ,-0.181 ,11.242 ,-0.103 ,0.172 ,-0.059 ,-0.023 ,11.106 ,-0.040 ,11.226 ,11.934 ,12.101 ,12.388 ,11.259 
11.160 ,11.079 ,0.085 ,0.192 ,10.972 ,-0.066 ,-0.103 ,0.172 ,-0.059 ,11.203 ,0.139 ,11.061 ,11.226 ,11.934 ,12.101 ,11.009 
10.860 ,10.861 ,-0.005 ,0.185 ,10.670 ,0.085 ,-0.066 ,-0.103 ,0.172 ,10.933 ,0.047 ,11.164 ,11.061 ,11.226 ,11.934 ,10.677 
10.480 ,10.354 ,0.125 ,0.161 ,10.318 ,-0.005 ,0.085 ,-0.066 ,-0.103 ,10.450 ,-0.017 ,10.855 ,11.164 ,11.061 ,11.226 ,10.326 
9.440 ,9.798 ,-0.354 ,-0.510 ,9.954 ,0.125 ,-0.005 ,0.085 ,-0.066 ,9.860 ,-0.232 ,10.479 ,10.855 ,11.164 ,11.061 ,9.913 
9.760 ,9.489 ,0.276 ,0.135 ,9.630 ,-0.354 ,0.125 ,-0.005 ,0.085 ,9.511 ,0.340 ,9.444 ,10.479 ,10.855 ,11.164 ,9.631 
9.530 ,9.369 ,0.157 ,0.143 ,9.383 ,0.276 ,-0.354 ,0.125 ,-0.005 ,9.449 ,0.054 ,9.765 ,9.444 ,10.479 ,10.855 ,9.381 
8.950 ,9.371 ,-0.418 ,-0.256 ,9.210 ,0.157 ,0.276 ,-0.354 ,0.125 ,9.231 ,-0.369 ,9.526 ,9.765 ,9.444 ,10.479 ,9.238 
9.620 ,9.402 ,0.214 ,0.517 ,9.098 ,-0.418 ,0.157 ,0.276 ,-0.354 ,9.489 ,0.238 ,8.953 ,9.526 ,9.765 ,9.444 ,9.086 
9.340 ,9.189 ,0.155 ,0.316 ,9.028 ,0.214 ,-0.418 ,0.157 ,0.276 ,9.366 ,0.138 ,9.615 ,8.953 ,9.526 ,9.765 ,9.029 
8.620 ,8.786 ,-0.164 ,-0.319 ,8.941 ,0.155 ,0.214 ,-0.418 ,0.157 ,8.699 ,-0.206 ,9.344 ,9.615 ,8.953 ,9.526 ,8.967 
8.440 ,8.543 ,-0.100 ,-0.333 ,8.776 ,-0.164 ,0.155 ,0.214 ,-0.418 ,8.560 ,-0.069 ,8.621 ,9.344 ,9.615 ,8.953 ,8.782 
8.820 ,8.559 ,0.263 ,0.282 ,8.540 ,-0.100 ,-0.164 ,0.155 ,0.214 ,8.634 ,0.228 ,8.443 ,8.621 ,9.344 ,9.615 ,8.517 
8.240 ,8.445 ,-0.208 ,-0.022 ,8.259 ,0.263 ,-0.100 ,-0.164 ,0.155 ,8.578 ,-0.106 ,8.822 ,8.443 ,8.621 ,9.344 ,8.271 
8.100 ,7.976 ,0.126 ,0.132 ,7.970 ,-0.208 ,0.263 ,-0.100 ,-0.164 ,8.009 ,0.055 ,8.237 ,8.822 ,8.443 ,8.621 ,7.961 
7.310 ,7.386 ,-0.072 ,-0.398 ,7.711 ,0.126 ,-0.208 ,0.263 ,-0.100 ,7.492 ,-0.064 ,8.102 ,8.237 ,8.822 ,8.443 ,7.710 
7.200 ,7.194 ,0.009 ,-0.312 ,7.515 ,-0.072 ,0.126 ,-0.208 ,0.263 ,7.044 ,0.050 ,7.314 ,8.102 ,8.237 ,8.822 ,7.503 
7.490 ,7.476 ,0.010 ,0.101 ,7.385 ,0.009 ,-0.072 ,0.126 ,-0.208 ,7.507 ,0.062 ,7.203 ,7.314 ,8.102 ,8.237 ,7.393 
7.820 ,7.817 ,0.002 ,0.510 ,7.309 ,0.010 ,0.009 ,-0.072 ,0.126 ,7.775 ,0.021 ,7.486 ,7.203 ,7.314 ,8.102 ,7.309 
7.870 ,7.872 ,-0.004 ,0.595 ,7.273 ,0.002 ,0.010 ,0.009 ,-0.072 ,7.874 ,0.011 ,7.819 ,7.486 ,7.203 ,7.314 ,7.268 
7.620 ,7.614 ,0.005 ,0.357 ,7.263 ,-0.004 ,0.002 ,0.010 ,0.009 ,7.713 ,0.009 ,7.868 ,7.819 ,7.486 ,7.203 ,7.255 
7.130 ,7.168 ,-0.041 ,-0.144 ,7.270 ,0.005 ,-0.004 ,0.002 ,0.010 ,7.317 ,0.012 ,7.620 ,7.868 ,7.819 ,7.486 ,7.265 
6.820 ,6.752 ,0.068 ,-0.468 ,7.288 ,-0.041 ,0.005 ,-0.004 ,0.002 ,6.740 ,0.078 ,7.127 ,7.620 ,7.868 ,7.819 ,7.290 
6.590 ,6.592 ,0.001 ,-0.715 ,7.308 ,0.068 ,-0.041 ,0.005 ,-0.004 ,6.575 ,-0.022 ,6.820 ,7.127 ,7.620 ,7.868 ,7.304 
6.650 ,6.747 ,-0.099 ,-0.676 ,7.323 ,0.001 ,0.068 ,-0.041 ,0.005 ,6.687 ,-0.056 ,6.593 ,6.820 ,7.127 ,7.620 ,7.323 
7.080 ,7.009 ,0.075 ,-0.244 ,7.327 ,-0.099 ,0.001 ,0.068 ,-0.041 ,6.998 ,0.116 ,6.648 ,6.593 ,6.820 ,7.127 ,7.325 
7.200 ,7.125 ,0.076 ,-0.118 ,7.319 ,0.075 ,-0.099 ,0.001 ,0.068 ,7.113 ,0.046 ,7.083 ,6.648 ,6.593 ,6.820 ,7.314 
7.070 ,7.149 ,-0.080 ,-0.232 ,7.300 ,0.076 ,0.075 ,-0.099 ,0.001 ,7.074 ,-0.124 ,7.201 ,7.083 ,6.648 ,6.593 ,7.299 
7.400 ,7.353 ,0.049 ,0.128 ,7.274 ,-0.080 ,0.076 ,0.075 ,-0.099 ,7.249 ,-0.026 ,7.069 ,7.201 ,7.083 ,6.648 ,7.273 
7.670 ,7.717 ,-0.044 ,0.431 ,7.241 ,0.049 ,-0.080 ,0.076 ,0.075 ,7.749 ,-0.022 ,7.402 ,7.069 ,7.201 ,7.083 ,7.243 
8.090 ,7.933 ,0.156 ,0.883 ,7.205 ,-0.044 ,0.049 ,-0.080 ,0.076 ,7.929 ,0.064 ,7.672 ,7.402 ,7.069 ,7.201 ,7.205 
7.760 ,7.845 ,-0.089 ,0.590 ,7.167 ,0.156 ,-0.044 ,0.049 ,-0.080 ,7.866 ,-0.174 ,8.088 ,7.672 ,7.402 ,7.069 ,7.166 
7.690 ,7.679 ,0.014 ,0.567 ,7.127 ,-0.089 ,0.156 ,-0.044 ,0.049 ,7.653 ,-0.072 ,7.756 ,8.088 ,7.672 ,7.402 ,7.126 
7.670 ,7.596 ,0.077 ,0.588 ,7.085 ,0.014 ,-0.089 ,0.156 ,-0.044 ,7.697 ,0.002 ,7.693 ,7.756 ,8.088 ,7.672 ,7.084 
7.450 ,7.503 ,-0.049 ,0.412 ,7.041 ,0.077 ,0.014 ,-0.089 ,0.156 ,7.533 ,-0.082 ,7.672 ,7.693 ,7.756 ,8.088 ,7.041 
7.330 ,7.287 ,0.044 ,0.334 ,6.997 ,-0.049 ,0.077 ,0.014 ,-0.089 ,7.332 ,-0.019 ,7.453 ,7.672 ,7.693 ,7.756 ,6.996 
7.100 ,7.054 ,0.048 ,0.152 ,6.950 ,0.044 ,-0.049 ,0.077 ,0.014 ,7.045 ,-0.049 ,7.331 ,7.453 ,7.672 ,7.693 ,6.950 
6.840 ,6.954 ,-0.115 ,-0.063 ,6.903 ,0.048 ,0.044 ,-0.049 ,0.077 ,6.982 ,-0.103 ,7.103 ,7.331 ,7.453 ,7.672 ,6.901 
6.890 ,6.805 ,0.082 ,0.033 ,6.854 ,-0.115 ,0.048 ,0.044 ,-0.049 ,6.966 ,0.088 ,6.840 ,7.103 ,7.331 ,7.453 ,6.853 
6.410 ,6.351 ,0.054 ,-0.398 ,6.803 ,0.082 ,-0.115 ,0.048 ,0.044 ,6.460 ,0.020 ,6.887 ,6.840 ,7.103 ,7.331 ,6.803 
5.740 ,5.859 ,-0.115 ,-1.008 ,6.752 ,0.054 ,0.082 ,-0.115 ,0.048 ,5.766 ,-0.102 ,6.405 ,6.887 ,6.840 ,7.103 ,6.752 
5.880 ,5.759 ,0.125 ,-0.815 ,6.699 ,-0.115 ,0.054 ,0.082 ,-0.115 ,5.770 ,0.060 ,5.744 ,6.405 ,6.887 ,6.840 ,6.699 
5.820 ,5.990 ,-0.173 ,-0.827 ,6.644 ,0.125 ,-0.115 ,0.054 ,0.082 ,6.011 ,-0.064 ,5.885 ,5.744 ,6.405 ,6.887 ,6.645 
6.250 ,6.165 ,0.086 ,-0.333 ,6.584 ,-0.173 ,0.125 ,-0.115 ,0.054 ,6.120 ,0.178 ,5.817 ,5.885 ,5.744 ,6.405 ,6.586 
6.350 ,6.157 ,0.198 ,-0.163 ,6.518 ,0.086 ,-0.173 ,0.125 ,-0.115 ,6.115 ,0.082 ,6.252 ,5.817 ,5.885 ,5.744 ,6.519 
5.960 ,6.308 ,-0.345 ,-0.478 ,6.441 ,0.198 ,0.086 ,-0.173 ,0.125 ,6.145 ,-0.297 ,6.355 ,6.252 ,5.817 ,5.885 ,6.443 
6.890 ,6.830 ,0.059 ,0.536 ,6.353 ,-0.345 ,0.198 ,0.086 ,-0.173 ,6.756 ,0.193 ,5.963 ,6.355 ,6.252 ,5.817 ,6.355 
7.530 ,7.193 ,0.335 ,1.277 ,6.251 ,0.059 ,-0.345 ,0.198 ,0.086 ,7.395 ,0.277 ,6.889 ,5.963 ,6.355 ,6.252 ,6.254 
6.680 ,6.974 ,-0.299 ,0.544 ,6.131 ,0.335 ,0.059 ,-0.345 ,0.198 ,6.936 ,-0.314 ,7.528 ,6.889 ,5.963 ,6.355 ,6.135 
6.490 ,6.546 ,-0.060 ,0.492 ,5.994 ,-0.299 ,0.335 ,0.059 ,-0.345 ,6.510 ,-0.027 ,6.675 ,7.528 ,6.889 ,5.963 ,5.997 
6.690 ,6.342 ,0.349 ,0.850 ,5.840 ,-0.060 ,-0.299 ,0.335 ,0.059 ,6.503 ,0.256 ,6.485 ,6.675 ,7.528 ,6.889 ,5.841 
5.950 ,6.261 ,-0.314 ,0.272 ,5.676 ,0.349 ,-0.060 ,-0.299 ,0.335 ,6.319 ,-0.228 ,6.690 ,6.485 ,6.675 ,7.528 ,5.679 
6.130 ,5.961 ,0.167 ,0.624 ,5.503 ,-0.314 ,0.349 ,-0.060 ,-0.299 ,6.044 ,0.079 ,5.947 ,6.690 ,6.485 ,6.675 ,5.505 
5.200 ,5.256 ,-0.056 ,-0.128 ,5.328 ,0.167 ,-0.314 ,0.349 ,-0.060 ,5.510 ,-0.049 ,6.127 ,5.947 ,6.690 ,6.485 ,5.330 
4.570 ,4.514 ,0.058 ,-0.581 ,5.153 ,-0.056 ,0.167 ,-0.314 ,0.349 ,4.461 ,0.036 ,5.200 ,6.127 ,5.947 ,6.690 ,5.154 
3.940 ,4.081 ,-0.137 ,-1.038 ,4.982 ,0.058 ,-0.056 ,0.167 ,-0.314 ,4.222 ,-0.050 ,4.572 ,5.200 ,6.127 ,5.947 ,4.982 
4.140 ,3.960 ,0.181 ,-0.678 ,4.820 ,-0.137 ,0.058 ,-0.056 ,0.167 ,3.942 ,0.141 ,3.944 ,4.572 ,5.200 ,6.127 ,4.820 
3.790 ,3.963 ,-0.177 ,-0.884 ,4.670 ,0.181 ,-0.137 ,0.058 ,-0.056 ,3.936 ,-0.075 ,4.142 ,3.944 ,4.572 ,5.200 ,4.669 
4.170 ,4.051 ,0.115 ,-0.371 ,4.536 ,-0.177 ,0.181 ,-0.137 ,0.058 ,3.944 ,0.113 ,3.786 ,4.142 ,3.944 ,4.572 ,4.535 
4.180 ,4.285 ,-0.106 ,-0.241 ,4.420 ,0.115 ,-0.177 ,0.181 ,-0.137 ,4.248 ,-0.005 ,4.165 ,3.786 ,4.142 ,3.944 ,4.419 
4.850 ,4.769 ,0.077 ,0.523 ,4.322 ,-0.106 ,0.115 ,-0.177 ,0.181 ,4.548 ,0.115 ,4.179 ,4.165 ,3.786 ,4.142 ,4.320 
5.180 ,5.170 ,0.015 ,0.939 ,4.245 ,0.077 ,-0.106 ,0.115 ,-0.177 ,5.352 ,0.015 ,4.845 ,4.179 ,4.165 ,3.786 ,4.242 
4.810 ,4.998 ,-0.191 ,0.620 ,4.187 ,0.015 ,0.077 ,-0.106 ,0.115 ,5.120 ,-0.060 ,5.185 ,4.845 ,4.179 ,4.165 ,4.185 
4.480 ,4.296 ,0.183 ,0.344 ,4.136 ,-0.191 ,0.015 ,0.077 ,-0.106 ,4.379 ,0.247 ,4.807 ,5.185 ,4.845 ,4.179 ,4.142 
3.720 ,3.566 ,0.149 ,-0.363 ,4.078 ,0.183 ,-0.191 ,0.015 ,0.077 ,3.692 ,0.013 ,4.480 ,4.807 ,5.185 ,4.845 ,4.079 
2.790 ,3.295 ,-0.504 ,-1.208 ,4.000 ,0.149 ,0.183 ,-0.191 ,0.015 ,3.245 ,-0.330 ,3.715 ,4.480 ,4.807 ,5.185 ,4.005 
3.670 ,3.434 ,0.240 ,-0.214 ,3.889 ,-0.504 ,0.149 ,0.183 ,-0.191 ,3.441 ,0.429 ,2.792 ,3.715 ,4.480 ,4.807 ,3.892 
3.960 ,3.528 ,0.430 ,0.212 ,3.746 ,0.240 ,-0.504 ,0.149 ,0.183 ,3.583 ,0.278 ,3.674 ,2.792 ,3.715 ,4.480 ,3.743 
2.930 ,3.588 ,-0.661 ,-0.656 ,3.584 ,0.430 ,0.240 ,-0.504 ,0.149 ,3.336 ,-0.558 ,3.958 ,3.674 ,2.792 ,3.715 ,3.582 
3.950 ,3.839 ,0.108 ,0.531 ,3.416 ,-0.661 ,0.430 ,0.240 ,-0.504 ,3.864 ,0.244 ,2.927 ,3.958 ,3.674 ,2.792 ,3.416 
4.360 ,3.860 ,0.503 ,1.108 ,3.255 ,0.108 ,-0.661 ,0.430 ,0.240 ,4.192 ,0.443 ,3.947 ,2.927 ,3.958 ,3.674 ,3.255 
2.900 ,3.320 ,-0.423 ,-0.220 ,3.118 ,0.503 ,0.108 ,-0.661 ,0.430 ,3.282 ,-0.309 ,4.363 ,3.947 ,2.927 ,3.958 ,3.111 
2.730 ,2.807 ,-0.075 ,-0.321 ,3.053 ,-0.423 ,0.503 ,0.108 ,-0.661 ,2.658 ,-0.067 ,2.897 ,4.363 ,3.947 ,2.927 ,3.015 
3.250 ,2.832 ,0.423 ,0.139 ,3.116 ,-0.075 ,-0.423 ,0.503 ,0.108 ,2.991 ,0.301 ,2.732 ,2.897 ,4.363 ,3.947 ,3.092 
2.820 ,3.318 ,-0.495 ,-0.513 ,3.336 ,0.423 ,-0.075 ,-0.423 ,0.503 ,3.086 ,-0.310 ,3.255 ,2.732 ,2.897 ,4.363 ,3.324 
4.310 ,3.808 ,0.501 ,0.680 ,3.629 ,-0.495 ,0.423 ,-0.075 ,-0.423 ,3.770 ,0.288 ,2.823 ,3.255 ,2.732 ,2.897 ,3.698 
3.490 ,3.903 ,-0.412 ,-0.393 ,3.885 ,0.501 ,-0.495 ,0.423 ,-0.075 ,4.012 ,-0.338 ,4.309 ,2.823 ,3.255 ,2.732 ,3.883 
4.140 ,3.947 ,0.190 ,0.132 ,4.005 ,-0.412 ,0.501 ,-0.495 ,0.423 ,3.643 ,0.191 ,3.491 ,4.309 ,2.823 ,3.255 ,4.032 
4.060 ,4.012 ,0.048 ,0.133 ,3.927 ,0.190 ,-0.412 ,0.501 ,-0.495 ,4.348 ,0.058 ,4.137 ,3.491 ,4.309 ,2.823 ,3.925 
3.790 ,3.920 ,-0.130 ,0.044 ,3.747 ,0.048 ,0.190 ,-0.412 ,0.501 ,3.857 ,-0.114 ,4.060 ,4.137 ,3.491 ,4.309 ,3.646 
3.730 ,3.604 ,0.129 ,0.150 ,3.583 ,-0.130 ,0.048 ,0.190 ,-0.412 ,3.680 ,0.077 ,3.791 ,4.060 ,4.137 ,3.491 ,3.604 
3.020 ,3.221 ,-0.197 ,-0.426 ,3.450 ,0.129 ,-0.130 ,0.048 ,0.190 ,3.291 ,-0.072 ,3.733 ,3.791 ,4.060 ,4.137 ,3.503 
3.450 ,3.072 ,0.374 ,0.108 ,3.338 ,-0.197 ,0.129 ,-0.130 ,0.048 ,3.014 ,0.226 ,3.024 ,3.733 ,3.791 ,4.060 ,3.345 
2.690 ,3.202 ,-0.512 ,-0.533 ,3.223 ,0.374 ,-0.197 ,0.129 ,-0.130 ,3.177 ,-0.324 ,3.446 ,3.024 ,3.733 ,3.791 ,3.237 
3.870 ,3.376 ,0.494 ,0.822 ,3.048 ,-0.512 ,0.374 ,-0.197 ,0.129 ,3.401 ,0.351 ,2.690 ,3.446 ,3.024 ,3.733 ,3.063 
2.740 ,3.013 ,-0.278 ,-0.040 ,2.776 ,0.494 ,-0.512 ,0.374 ,-0.197 ,3.369 ,-0.213 ,3.870 ,2.690 ,3.446 ,3.024 ,2.773 
2.240 ,2.286 ,-0.049 ,-0.232 ,2.469 ,-0.278 ,0.494 ,-0.512 ,0.374 ,2.091 ,0.027 ,2.736 ,3.870 ,2.690 ,3.446 ,2.414 
2.120 ,1.810 ,0.308 ,-0.103 ,2.222 ,-0.049 ,-0.278 ,0.494 ,-0.512 ,1.963 ,0.218 ,2.237 ,2.736 ,3.870 ,2.690 ,2.217 
1.670 ,1.957 ,-0.283 ,-0.436 ,2.109 ,0.308 ,-0.049 ,-0.278 ,0.494 ,1.806 ,-0.315 ,2.119 ,2.237 ,2.736 ,3.870 ,2.097 
2.420 ,2.458 ,-0.039 ,0.288 ,2.131 ,-0.283 ,0.308 ,-0.049 ,-0.278 ,2.418 ,0.081 ,1.673 ,2.119 ,2.237 ,2.736 ,2.175 
2.900 ,2.596 ,0.308 ,0.639 ,2.265 ,-0.039 ,-0.283 ,0.308 ,-0.049 ,2.756 ,0.257 ,2.419 ,1.673 ,2.119 ,2.237 ,2.226 
2.150 ,2.315 ,-0.170 ,-0.339 ,2.484 ,0.308 ,-0.039 ,-0.283 ,0.308 ,2.177 ,-0.206 ,2.904 ,2.419 ,1.673 ,2.119 ,2.469 
2.200 ,2.326 ,-0.124 ,-0.526 ,2.728 ,-0.170 ,0.308 ,-0.039 ,-0.283 ,2.134 ,-0.104 ,2.146 ,2.904 ,2.419 ,1.673 ,2.747 
3.070 ,2.876 ,0.190 ,0.141 ,2.926 ,-0.124 ,-0.170 ,0.308 ,-0.039 ,2.952 ,0.197 ,2.202 ,2.146 ,2.904 ,2.419 ,2.937 
3.330 ,3.430 ,-0.104 ,0.279 ,3.047 ,0.190 ,-0.124 ,-0.170 ,0.308 ,3.373 ,0.005 ,3.066 ,2.202 ,2.146 ,2.904 ,3.035 
3.620 ,3.479 ,0.141 ,0.511 ,3.109 ,-0.104 ,0.190 ,-0.124 ,-0.170 ,3.490 ,0.041 ,3.326 ,3.066 ,2.202 ,2.146 ,3.093 
2.970 ,3.143 ,-0.172 ,-0.170 ,3.142 ,0.141 ,-0.104 ,0.190 ,-0.124 ,3.207 ,-0.179 ,3.620 ,3.326 ,3.066 ,2.202 ,3.141 
2.950 ,2.936 ,0.018 ,-0.233 ,3.187 ,-0.172 ,0.141 ,-0.104 ,0.190 ,2.897 ,0.099 ,2.971 ,3.620 ,3.326 ,3.066 ,3.166 
3.220 ,3.015 ,0.207 ,-0.046 ,3.268 ,0.018 ,-0.172 ,0.141 ,-0.104 ,3.063 ,0.168 ,2.954 ,2.971 ,3.620 ,3.326 ,3.272 
3.010 ,3.235 ,-0.222 ,-0.390 ,3.403 ,0.207 ,0.018 ,-0.172 ,0.141 ,3.133 ,-0.203 ,3.222 ,2.954 ,2.971 ,3.620 ,3.384 
3.730 ,3.644 ,0.091 ,0.131 ,3.604 ,-0.222 ,0.207 ,0.018 ,-0.172 ,3.406 ,0.055 ,3.013 ,3.222 ,2.954 ,2.971 ,3.602 
4.220 ,4.215 ,0.002 ,0.355 ,3.862 ,0.091 ,-0.222 ,0.207 ,0.018 ,4.212 ,0.033 ,3.735 ,3.013 ,3.222 ,2.954 ,3.863 
4.710 ,4.643 ,0.068 ,0.550 ,4.161 ,0.002 ,0.091 ,-0.222 ,0.207 ,4.649 ,0.024 ,4.216 ,3.735 ,3.013 ,3.222 ,4.143 
4.470 ,4.654 ,-0.185 ,-0.018 ,4.488 ,0.068 ,0.002 ,0.091 ,-0.222 ,4.685 ,-0.113 ,4.711 ,4.216 ,3.735 ,3.013 ,4.483 
4.820 ,4.486 ,0.337 ,-0.003 ,4.827 ,-0.185 ,0.068 ,0.002 ,0.091 ,4.409 ,0.163 ,4.469 ,4.711 ,4.216 ,3.735 ,4.821 
4.230 ,4.546 ,-0.315 ,-0.928 ,5.159 ,0.337 ,-0.185 ,0.068 ,0.002 ,4.541 ,-0.267 ,4.824 ,4.469 ,4.711 ,4.216 ,5.163 
5.130 ,5.054 ,0.074 ,-0.337 ,5.465 ,-0.315 ,0.337 ,-0.185 ,0.068 ,4.825 ,0.112 ,4.231 ,4.824 ,4.469 ,4.711 ,5.462 
5.880 ,5.672 ,0.208 ,0.146 ,5.733 ,0.074 ,-0.315 ,0.337 ,-0.185 ,5.730 ,0.146 ,5.128 ,4.231 ,4.824 ,4.469 ,5.730 
5.930 ,6.094 ,-0.164 ,-0.024 ,5.954 ,0.208 ,0.074 ,-0.315 ,0.337 ,5.905 ,-0.214 ,5.880 ,5.128 ,4.231 ,4.824 ,5.957 
6.430 ,6.433 ,-0.006 ,0.311 ,6.117 ,-0.164 ,0.208 ,0.074 ,-0.315 ,6.324 ,-0.050 ,5.930 ,5.880 ,5.128 ,4.231 ,6.123 
6.880 ,6.795 ,0.085 ,0.667 ,6.213 ,-0.006 ,-0.164 ,0.208 ,0.074 ,6.824 ,0.069 ,6.428 ,5.930 ,5.880 ,5.128 ,6.223 
7.120 ,7.017 ,0.105 ,0.889 ,6.233 ,0.085 ,-0.006 ,-0.164 ,0.208 ,7.049 ,-0.003 ,6.880 ,6.428 ,5.930 ,5.880 ,6.243 
6.660 ,6.833 ,-0.174 ,0.479 ,6.180 ,0.105 ,0.085 ,-0.006 ,-0.164 ,6.957 ,-0.230 ,7.122 ,6.880 ,6.428 ,5.930 ,6.186 
6.350 ,6.241 ,0.110 ,0.272 ,6.079 ,-0.174 ,0.105 ,0.085 ,-0.006 ,6.395 ,0.030 ,6.659 ,7.122 ,6.880 ,6.428 ,6.073 
5.630 ,5.515 ,0.114 ,-0.328 ,5.956 ,0.110 ,-0.174 ,0.105 ,0.085 ,5.646 ,0.005 ,6.351 ,6.659 ,7.122 ,6.880 ,5.960 
4.930 ,5.068 ,-0.138 ,-0.911 ,5.841 ,0.114 ,0.110 ,-0.174 ,0.105 ,5.020 ,-0.199 ,5.628 ,6.351 ,6.659 ,7.122 ,5.839 
5.180 ,5.162 ,0.017 ,-0.579 ,5.758 ,-0.138 ,0.114 ,0.110 ,-0.174 ,5.064 ,-0.013 ,4.930 ,5.628 ,6.351 ,6.659 ,5.759 
5.780 ,5.645 ,0.135 ,0.064 ,5.716 ,0.017 ,-0.138 ,0.114 ,0.110 ,5.563 ,0.075 ,5.179 ,4.930 ,5.628 ,6.351 ,5.722 
6.150 ,6.168 ,-0.019 ,0.428 ,5.720 ,0.135 ,0.017 ,-0.138 ,0.114 ,6.051 ,-0.115 ,5.780 ,5.179 ,4.930 ,5.628 ,5.711 
6.310 ,6.452 ,-0.146 ,0.530 ,5.775 ,-0.019 ,0.135 ,0.017 ,-0.138 ,6.459 ,-0.150 ,6.149 ,5.780 ,5.179 ,4.930 ,5.768 
6.660 ,6.448 ,0.212 ,0.777 ,5.884 ,-0.146 ,-0.019 ,0.135 ,0.017 ,6.481 ,0.137 ,6.305 ,6.149 ,5.780 ,5.179 ,5.875 
6.310 ,6.323 ,-0.008 ,0.272 ,6.042 ,0.212 ,-0.146 ,-0.019 ,0.135 ,6.326 ,-0.090 ,6.661 ,6.305 ,6.149 ,5.780 ,6.041 
6.230 ,6.389 ,-0.156 ,0.000 ,6.234 ,-0.008 ,0.212 ,-0.146 ,-0.019 ,6.269 ,-0.169 ,6.314 ,6.661 ,6.305 ,6.149 ,6.235 
6.830 ,6.681 ,0.148 ,0.388 ,6.441 ,-0.156 ,-0.008 ,0.212 ,-0.146 ,6.713 ,0.107 ,6.233 ,6.314 ,6.661 ,6.305 ,6.439 
6.820 ,6.814 ,0.006 ,0.169 ,6.651 ,0.148 ,-0.156 ,-0.008 ,0.212 ,6.908 ,-0.010 ,6.829 ,6.233 ,6.314 ,6.661 ,6.648 
6.460 ,6.573 ,-0.111 ,-0.386 ,6.848 ,0.006 ,0.148 ,-0.156 ,-0.008 ,6.575 ,-0.078 ,6.820 ,6.829 ,6.233 ,6.314 ,6.848 
6.380 ,6.265 ,0.111 ,-0.644 ,7.020 ,-0.111 ,0.006 ,0.148 ,-0.156 ,6.237 ,0.081 ,6.462 ,6.820 ,6.829 ,6.233 ,7.023 
6.360 ,6.365 ,-0.003 ,-0.792 ,7.154 ,0.111 ,-0.111 ,0.006 ,0.148 ,6.261 ,-0.020 ,6.376 ,6.462 ,6.820 ,6.829 ,7.157 
6.760 ,6.956 ,-0.196 ,-0.491 ,7.250 ,-0.003 ,0.111 ,-0.111 ,0.006 ,6.820 ,-0.051 ,6.362 ,6.376 ,6.462 ,6.820 ,7.250 
7.760 ,7.542 ,0.221 ,0.451 ,7.311 ,-0.196 ,-0.003 ,0.111 ,-0.111 ,7.568 ,0.251 ,6.760 ,6.362 ,6.376 ,6.462 ,7.317 
7.610 ,7.643 ,-0.036 ,0.268 ,7.339 ,0.221 ,-0.196 ,-0.003 ,0.111 ,7.669 ,-0.029 ,7.763 ,6.760 ,6.362 ,6.376 ,7.342 
7.300 ,7.423 ,-0.127 ,-0.040 ,7.337 ,-0.036 ,0.221 ,-0.196 ,-0.003 ,7.359 ,-0.095 ,7.607 ,7.763 ,6.760 ,6.362 ,7.340 
7.310 ,7.269 ,0.037 ,-0.010 ,7.316 ,-0.127 ,-0.036 ,0.221 ,-0.196 ,7.366 ,0.114 ,7.296 ,7.607 ,7.763 ,6.760 ,7.314 
